Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:0afhq8XCExXpqazXczTSve,Galway Girl,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),3/3/2017,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,1,6,170826,https://p.scdn.co/mp3-preview/cec1fc40a0220f20d3b91dd28d8e1141ad5e7e25?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:7Il2yWQmsqKgSkLQvHTPUI,Tequila,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,spotify:album:01w6VtM4EpFWvBNg4g9xZF,Tequila,1/10/2018,https://i.scdn.co/image/ab67616d0000b27322518642cedf0a572532db71,1,1,195986,https://p.scdn.co/mp3-preview/87979ad13f81aa7496536702ebf5635dad20bec9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:5ihS6UUlyQAfmp48eSkxuQ,Landslide,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,spotify:album:5VIQ3VaAoRKOEpJ0fewdvo,Fleetwood Mac,7/11/1975,https://i.scdn.co/image/ab67616d0000b2734fb043195e8d07e72edc7226,1,8,199493,https://p.scdn.co/mp3-preview/8f5c821de4d47066ac5e68d58fd180975c86530d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),"spotify:artist:1tqhsYv8yBBdwANFNzHtcr, spotify:artist:7bXgB6jMjp9ATFy66eO08Z","Lil Dicky, Chris Brown",spotify:album:1XbNDGybI1iPfeQNJEeUdn,Freaky Friday (feat. Chris Brown),3/15/2018,https://i.scdn.co/image/ab67616d0000b273f1115552efd25fa498ec923a,1,1,216631,https://p.scdn.co/mp3-preview/82e32cdccaf75bbc4206cf94f8e800a992db3190?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1oTo3ijRbaDAtrjJrGAPSw,I Miss You,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:6DMUAqxiFfLdqXv0vqcrQA,blink-182,1/1/2003,https://i.scdn.co/image/ab67616d0000b2730a4ae12eb3a9fb7e3815001c,1,3,227240,https://p.scdn.co/mp3-preview/7c28b53afb349876dc3ebc0a3115cd7351a44317?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:4vl2zwXsTmAxgu9iY0g6UK,I Don't Want to Be,spotify:artist:5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,spotify:album:5YTn3PFD7mrjhucfeafJE7,Chariot,7/21/2003,https://i.scdn.co/image/ab67616d0000b27373e05d44cf2a571ccbc16e60,1,8,217760,https://p.scdn.co/mp3-preview/23849aca5add574f6700fb36e4df8aba8f327626?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:2u2udGmop1z67EPpr91km7,Man in the Mirror,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",6/16/1995,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,1,8,319306,https://p.scdn.co/mp3-preview/b5dbd365b253f5f15cb67d48097d1475e3fad76e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,spotify:album:0FZK97MXMm5mUQ8mtudjuK,The Black Parade,10/23/2006,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,1,5,311106,https://p.scdn.co/mp3-preview/0c19f3a680ff92f9d38a34b3310e6ff1a661ab1e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1kusepF3AacIEtUTYrw4GV,Paper Planes,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,M.I.A.,spotify:album:1Lymt1abGCr3J06bbnmWca,Kala,1/1/2007,https://i.scdn.co/image/ab67616d0000b273a46877c3e262a53224c17324,1,11,203760,https://p.scdn.co/mp3-preview/91a053f8a0cf371a2deed7b64e3f82cb24dfd95f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1rqqCSm0Qe4I9rUvWncaom,High Hopes,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:6ApYSpXF8GxZAgBTHDzYge,Pray for the Wicked,6/22/2018,https://i.scdn.co/image/ab67616d0000b273c5148520a59be191eea16989,1,4,190946,https://p.scdn.co/mp3-preview/f6404b1b3199442271c17d9e1461c3f2a52018f8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),spotify:artist:5jJN1nmKXzRjodMl1THQeI,Looking Glass,spotify:album:5ThwnbpYrk9R1xXkAGCLIs,Looking Glass,1972,https://i.scdn.co/image/ab67616d0000b2734c95b7cf28c3015c914218e4,1,2,186826,https://p.scdn.co/mp3-preview/c0f599f9ee14bc4dfa2420e29524e6b8e0213533?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:7FDV5ELOJHCGLe52AnttEd,Angel,"spotify:artist:5EvFsr3kj42KNv97ZEnqij, spotify:artist:4hB4SmzreXMTGWYj7KQ7QN","Shaggy, Rayvon",spotify:album:3MT88SSyxQGbqYXj4LVk3b,Hot Shot,8/8/2000,https://i.scdn.co/image/ab67616d0000b2739449f9491c364d28a9668e17,1,6,235133,https://p.scdn.co/mp3-preview/73d39ea23d8e3509584286199ddd92c92062d023?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,spotify:artist:1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,spotify:album:2FgknX5e7fJlriQtxvpLhZ,Lungs (Deluxe Edition),2009,https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce,1,1,251840,https://p.scdn.co/mp3-preview/f85e52834343e813453918c8c9fda890637162ab?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:4zP7ADsgJgHGY6VzxbNp1z,Year 3000,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,spotify:album:6X2HirVqcGXjLBShA8GUW2,Music From Chasing Happiness,5/9/2019,https://i.scdn.co/image/ab67616d0000b273f61f60835543b02511652241,1,4,201960,https://p.scdn.co/mp3-preview/1db97b56842cd74950ba5c511f1b3d4b0b4efec2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:2io9NLNlid8iHIrljqqAuD,I Can Feel It Coming in the Air Tonight,spotify:artist:5J7sqbEmcI6CUFSCxmUKpF,Lee Andre,spotify:album:3i1gOgY85S9IH622pppCyC,Best Love Songs Ever: Greatest Pop & Soft Rock Ballads. Las Mejores Baladas Y Canciones De Amor,10/20/2013,https://i.scdn.co/image/ab67616d0000b27360cb7cc749a29eb1c2c00848,1,6,282764,https://p.scdn.co/mp3-preview/6481c5e6d6c936949f371a073481918d16a5949d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:3oEHQmhvFLiE7ZYES0ulzv,"My Heart Will Go On - Love Theme from ""Titanic""",spotify:artist:4S9EykWXhStSc15wEx8QFK,Céline Dion,spotify:album:3SwxRkHbAarf3wWlInRTzA,Let's Talk About Love,10/24/1997,https://i.scdn.co/image/ab67616d0000b273a626e7f7249adfbf2a839954,1,12,280000,,FALSE,2,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:5fiKctaoL3mNtjNROpw0zW,Best Days,spotify:artist:3bCmhyXqTr9ZNGlHNYNTFA,Graham Colton,spotify:album:0D6KS8WzCOxxbZjEy4x9s2,Here Right Now,10/30/2007,https://i.scdn.co/image/ab67616d0000b273988b9b0c63c8d796c32b8482,1,3,215480,https://p.scdn.co/mp3-preview/e3b824442f3c5a4076cb2c8b1c93bb80a37bb16a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,34,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),"spotify:artist:64M6ah0SkkRsnPGtGiRAbb, spotify:artist:3b8QkneNDz4JHKKKlLgYZg","Bebe Rexha, Florida Georgia Line",spotify:album:6t5D6LEgHxqUVOxJItkzfb,All Your Fault: Pt. 2,8/11/2017,https://i.scdn.co/image/ab67616d0000b2731ba5682505dd6e2592b16e41,1,6,163870,https://p.scdn.co/mp3-preview/8965aca26c5af239f57cb6ec1570db1fd8be00f1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),12/10/1976,https://i.scdn.co/image/ab67616d0000b27395313a5eee00d9bdf37883e2,1,6,296493,https://p.scdn.co/mp3-preview/e5f73999a22a523c6dd820c515fec24453798876?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:5qII2n90lVdPDcgXEEVHNy,Sunday Morning,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,2002,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,1,8,244880,https://p.scdn.co/mp3-preview/362f28b2697c5a5fd2941a5931a89f1bc3e923d2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:3GCL1PydwsLodcpv0Ll1ch,You Belong With Me,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,spotify:album:2dqn5yOQWdyGwOpOIi9O4x,Fearless,11/11/2008,https://i.scdn.co/image/ab67616d0000b2737b25c072237f29ee50025fdc,1,6,231133,https://p.scdn.co/mp3-preview/ee15df7d34961f7ec96201a292ee96769e68f237?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:0J69x3mqm7U6tBPKsjpsWR,"Dear Maria, Count Me In",spotify:artist:46gyXjRIvN1NL1eCB8GBxo,All Time Low,spotify:album:7GcuimRczCCOblhJr0NgzD,"So Wrong, It's Right",9/25/2007,https://i.scdn.co/image/ab67616d0000b273bc808b144fcb8afe6a82214a,1,6,182826,,FALSE,15,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:6A9mKXlFRPMPem6ygQSt7z,Three Little Birds,spotify:artist:2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,spotify:album:1vHvJVBK0WnpbYFw4f4UTD,Exodus (Deluxe Edition),1/3/1977,https://i.scdn.co/image/ab67616d0000b273420b2459f35e0fc98bcab288,1,9,180266,https://p.scdn.co/mp3-preview/88533fdca0390a0d8f7130b3a681aff886fc1e85?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1mea3bSkSGXuIRvnydlB5b,Viva La Vida,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:album:1CEODgTmTwLyabvwd7HBty,Viva La Vida or Death and All His Friends,5/26/2008,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e,1,7,242373,https://p.scdn.co/mp3-preview/ceb88eddfa4bac6be64e90606741ebedf8501893?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:39sH8Fl415P7O8GRP1Td6Z,Fat Bottomed Girls,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:5X3rA8To5GDOeIWdQyMEcE,Jazz,11/10/1978,https://i.scdn.co/image/ab67616d0000b2735e5bfba76defb59b3acf6c47,1,2,255533,https://p.scdn.co/mp3-preview/8963902d01b481dd2410f2bef20cd23846ec378f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,53,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:6y4OjcEz7LMrdVGODrcAIv,Forever Young,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,spotify:album:7uXp5EK8wCqWTpUXaiNcVy,Out of Order,1988,https://i.scdn.co/image/ab67616d0000b273472b5ee3aba89683b01a06c2,1,4,248000,https://p.scdn.co/mp3-preview/f23c55656f5390a6f192e7506825f9253ee01115?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:0qHMhBZqYb99yhX9BHcIkV,Magical Mystery Tour - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:2BtE7qm1qzM80p9vLSiXkj,Magical Mystery Tour (Remastered),11/27/1967,https://i.scdn.co/image/ab67616d0000b273692d9189b2bd75525893f0c1,1,1,170106,https://p.scdn.co/mp3-preview/e3b1c07774756635975fb4af777e200708645c3f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:6qspW4YKycviDFjHBOaqUY,Waterfalls,spotify:artist:0TImkz4nPqjegtVSMZnMRq,TLC,spotify:album:5eg56dCpFn32neJak2vk0f,Crazysexycool,11/15/1994,https://i.scdn.co/image/ab67616d0000b273a6125b1964a555892c49ea53,1,8,279506,https://p.scdn.co/mp3-preview/0d6910587f1e6081f7016d8bc2ec7ab94cf5f0fe?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:album:5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),3/3/1987,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1,2,277476,https://p.scdn.co/mp3-preview/94c191ea7968b91ec1e9ea08669cfbb68ba1a21d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,spotify:album:1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",12/1/2010,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,1,2,216773,https://p.scdn.co/mp3-preview/29d3d8f13d8e96237d765dd61ecd0aa323776a31?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),spotify:artist:1A92IAcd7A6npCA33oGM5i,The Proclaimers,spotify:album:7hPq9fDWwXPo1tT0oi3XcM,Finest,9/1/2003,https://i.scdn.co/image/ab67616d0000b273b0c0201a8796d8a536253a61,1,1,219466,https://p.scdn.co/mp3-preview/2919264bff964a01ab401bdb3d15b2a953301ae0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,spotify:album:3myPwaMYjdwhtq0nFgeG6W,Songs From The Big Chair (Super Deluxe Edition),2/25/1985,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,1,3,251488,https://p.scdn.co/mp3-preview/d7cb27def7ab1ef7f69317dfed0ba6620bd476d0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Weezer,spotify:album:4D8A8M0NJjEdQhusawyeDz,Make Believe,5/10/2005,https://i.scdn.co/image/ab67616d0000b273a9def696688b8353ad8511ad,1,1,196093,https://p.scdn.co/mp3-preview/409060e78c4a436abc6b5f3726cbb4e406e9ffb7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:1S30kHvkkdMkcuCTGSgS41,Nine in the Afternoon - Single Mix,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,spotify:album:7Hk9WbjPbN1n2GXaK7aldw,Pretty. Odd.,3/21/2008,https://i.scdn.co/image/ab67616d0000b273586acdba3a0ddc93693a313e,1,2,191560,https://p.scdn.co/mp3-preview/7d3b616ae5cd1f1c5ccc2adb292feff42cecb0f4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:50:44Z
spotify:track:4ycLiPVzE5KamivXrAzGFG,Fuck You,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,spotify:album:3MXU6UoWrf4w4bOvjZTlvY,The Lady Killer,11/9/2010,https://i.scdn.co/image/ab67616d0000b2736f50b3400595b123a916e0dc,1,3,222933,https://p.scdn.co/mp3-preview/6216c11e7e4985b35e4187765225b0d873e94f72?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:28uI9fFNHCelCuLS613SVi,All Night Long (All Night),spotify:artist:3gMaNLQm7D9MornNILzdSl,Lionel Richie,spotify:album:3alZBOvPaK3hgMEEymw4Yr,Can't Slow Down,1/1/1983,https://i.scdn.co/image/ab67616d0000b2737ebe4ccb79ca0dc76356b9bb,1,2,385693,https://p.scdn.co/mp3-preview/16d225eca7a3d0603eb926614980750babcb8152?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,28,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:7KvYvTtsItDZj7StRQVNOy,Use Me,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,spotify:album:3SjPuOeE0mjOrAFALpqIsN,Complete Sussex & Columbia Album Masters,1971,https://i.scdn.co/image/ab67616d0000b273039f8a36cacc62ac9e9fb09f,2,4,222093,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,OMI,spotify:album:1QwWTLYn9dntAj7l9FRJwY,Me 4 U,10/16/2015,https://i.scdn.co/image/ab67616d0000b2731c61cec78c70409b783d1480,1,1,180560,https://p.scdn.co/mp3-preview/83a1a4f54f8382c13e3bf48ddb8b4d3cb42fcf09?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:7C2kIGrflgP2RKqMuf9GJR,Sexy And I Know It,spotify:artist:6b0Wy4mw8ePj9w2EX3s4V3,Noah Guthrie,spotify:album:1Qm03wQ8mUdSUqaHiTmtGf,"Noah Guthrie, The Covers Vol. 2",6/24/2014,https://i.scdn.co/image/ab67616d0000b273ca34ca305d3d5e6fbe2e736f,1,6,184600,https://p.scdn.co/mp3-preview/3e50b9e9cfee3cc4f4d7b26798db76df0c0bdaa0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,39,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:2R1CGhRSsNFwCsqRxYAZK7,"My Ding-A-Ling - Live At Lanchester Arts Festival,1972",spotify:artist:293zczrfYafIItmnmM3coR,Chuck Berry,spotify:album:1IPAn3rxoVyVia23KJGkOo,Best Of,2/19/2013,https://i.scdn.co/image/ab67616d0000b273e573d99b6f4e10cb6edd7fab,1,11,258426,https://p.scdn.co/mp3-preview/72363893da61051e6de27f84f279a51db6c0cdae?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,27,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:4orphgwPHHRsdEkfUmANSD,"Honey, I'm Good.",spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,spotify:album:4r2Gac1r04hCtdAFFeZ9L4,Magazines Or Novels,1/1/2014,https://i.scdn.co/image/ab67616d0000b2739a656f4889ae7827fcbd4063,1,1,199263,,FALSE,0,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:0PAGmTNpVASXq2tegMxSOs,Move This (Shake That Body),spotify:artist:2Cd98zHVdZeOCisc6Gi2sB,Technotronic,spotify:album:0jhb7fxZSylI2A7y6a5lio,Let's Go To Prison (Music From The Motion Picture),7/27/2010,https://i.scdn.co/image/ab67616d0000b273ec33268bbde00d494da28a7f,1,4,296986,https://p.scdn.co/mp3-preview/0dd1f1057bf02b8b3d4a3dfde1ccd86be5d08de9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:6j7hih15xG2cdYwIJnQXsq,Not Over You,spotify:artist:5DYAABs8rkY9VhwtENoQCz,Gavin DeGraw,spotify:album:2zVRgW8bXd7ukXRZSWw81j,Sweeter,9/16/2011,https://i.scdn.co/image/ab67616d0000b2736b3b5436a48203e35b89b9ba,1,2,218520,https://p.scdn.co/mp3-preview/8e2845160e09011eacc6f9a224184e4bd1c0dc34?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:6bUNEbXT7HovLW6BgPCBsb,Roses,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Outkast,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367,2,10,369573,https://p.scdn.co/mp3-preview/7885d31300d2c9470d7638b1437478294edeed26?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:6ihL9TjfRjadfEePzXXyVF,Gives You Hell,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:album:3BCMpDOcQlbCZpf5vnTadZ,When The World Comes Down,1/1/2008,https://i.scdn.co/image/ab67616d0000b2738f6b4035c82eb9cf42e9d8d7,1,4,213106,https://p.scdn.co/mp3-preview/9bd50e7ce7596964a4025574ecca851bb480c88c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,spotify:album:2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),12/2/2014,https://i.scdn.co/image/ab67616d0000b273e4653224c093f358eb660800,1,3,199080,https://p.scdn.co/mp3-preview/50171ad2206e8f6b2ecad2266d353472427c358e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:3SdTKo2uVsxFblQjpScoHy,Stand by Me,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,Ben E. King,spotify:album:18Fj7coTfyMi7mEPXIweN7,Don't Play That Song (Mono),8/20/1962,https://i.scdn.co/image/ab67616d0000b2731813ea8f590a0aab2820f922,1,7,180055,https://p.scdn.co/mp3-preview/cdc0401bbc4a03b855d9dd820fdf680917865dba?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Outkast,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367,2,9,235213,https://p.scdn.co/mp3-preview/36edaaf99f026324cf2e3a6118ba3f02ea80fc31?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
spotify:track:3ptLbrA2xnF224tfamIGox,Wrecking Ball - The Country Version,spotify:artist:0V8tQXWkKPD5SxsB2moGew,The Gregory Brothers,spotify:album:5DEUEu9IMLYhSGwgEK3OEY,Wrecking Ball - The Country Version,3/28/2014,https://i.scdn.co/image/ab67616d0000b2739af7938a2e3304de584261a7,1,1,160312,https://p.scdn.co/mp3-preview/b1e7b60be7495a5c0ad134b7bc3b0ac96f0222d7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,20,spotify:user:dgd13qott8zs5e2si4st3j7a9,2021-03-02T17:51:12Z
