Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,spotify:album:36fdxiOzdlmsrHgGcfvqUJ,THE E.N.D. (THE ENERGY NEVER DIES),1/1/2009,https://i.scdn.co/image/ab67616d0000b273f051a314bb7eaa973c795176,1,5,289133,https://p.scdn.co/mp3-preview/05f472bfed895c04c181dabe767840289e8a215c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:50:41Z
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,spotify:album:555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),11/18/1981,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,1,1,175173,https://p.scdn.co/mp3-preview/ad274b86895873e529858bf3a090e2820170ef98?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:50:49Z
spotify:track:3KiexfmhxHvG5IgAElmTkd,I Saw Her Standing There - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:3KzAvEXcqJKBF97HrXwlgf,Please Please Me (Remastered),3/22/1963,https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df,1,1,173946,https://p.scdn.co/mp3-preview/a4d434ad1d3143f7d37630d66fc8793c9f42c9c6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:50:59Z
spotify:track:6e40mgJiCid5HRAGrbpGA6,I Want It That Way,spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,spotify:album:1NslKOZobWxINFaFkLol3r,The Hits--Chapter One,10/23/2001,https://i.scdn.co/image/ab67616d0000b273c2f0d820b1113f9a243fb973,1,1,213600,https://p.scdn.co/mp3-preview/e72a05dc3f69c891e3390c3ceaa77fad02f6b5f6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:51:14Z
spotify:track:7cv28LXcjAC3GsXbUvXKbX,I Will Survive - Single Version,spotify:artist:6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,spotify:album:2BU2SNYoIPtZvGEJckdIhx,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,1/1/2000,https://i.scdn.co/image/ab67616d0000b273a6479db910d22f5aa4546af1,1,11,198066,https://p.scdn.co/mp3-preview/1122a0dfd31fd8bebd7a26b917398e40213f1b3f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:51:26Z
spotify:track:3hzGG9zeth0GbySZQLmJnG,I Would Do Anything For Love (But I Won't Do That) - Orchestral Version,"spotify:artist:7dnB1wSxbYa8CejeVg98hz, spotify:artist:6AnjHMqEAps8VJdHU8RykH","Meat Loaf, Imelda May",spotify:album:4KcYAJLJw0I5UMaY9cDlk6,Braver Than We Are,9/16/2016,https://i.scdn.co/image/ab67616d0000b273264fa2d9c4598e347e4001c8,1,13,619613,https://p.scdn.co/mp3-preview/8fd782ca92eb66d172013472e65c4f5133870993?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:51:33Z
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,I'm On A Boat,"spotify:artist:1f5GqyOPo0CkotzzRwviBu, spotify:artist:3aQeKQSyrW4qWr35idm0cy","The Lonely Island, T-Pain",spotify:album:5uWFEnAIeksRbygyWNrmlZ,Incredibad,2009,https://i.scdn.co/image/ab67616d0000b273380381d633bf3b5a8357f17f,1,4,156266,https://p.scdn.co/mp3-preview/58e269d40c294184afd295a1d046e3578aefac8f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:51:40Z
spotify:track:5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield,spotify:album:4KKFWTePKtgb6mOwFDqxYa,Working Class Dog,1981,https://i.scdn.co/image/ab67616d0000b2734a57b8b911a372d77dfc1ba7,1,2,194120,https://p.scdn.co/mp3-preview/46aae0e60961be0e8b705fcd5e5bf778c11ff313?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:51:53Z
spotify:track:2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,spotify:artist:293zczrfYafIItmnmM3coR,Chuck Berry,spotify:album:6eedtCtCjibu80yOhylSGL,Berry Is On Top,7/1/1959,https://i.scdn.co/image/ab67616d0000b273a496dc8c33ca6d10668b3157,1,6,161560,https://p.scdn.co/mp3-preview/a8eecb614f4a6895be924517994fff77e41e4efe?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:52:30Z
spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,spotify:artist:6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,spotify:album:5uYNj1HkZrWKAkhEYcGmJr,The Joker,1/1/1973,https://i.scdn.co/image/ab67616d0000b273375445cc7a2aedff11361b51,1,5,264503,https://p.scdn.co/mp3-preview/aa50637f8c38aec5b76bf509c67c3af803183511?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:52:41Z
spotify:track:2ymeOsYijJz09LfKw3yM2x,Joy To The World,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,spotify:album:2v8XEhOPoKX7iVWq5mWWBM,Naturally,1/1/1970,https://i.scdn.co/image/ab67616d0000b2738036855102edddcdbe84127d,1,10,220573,https://p.scdn.co/mp3-preview/28aa578c296651224a28602b50325ed20fd02419?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:52:49Z
spotify:track:49MHCPzvMLXhRjDantBMVH,Just the Way You Are,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,spotify:album:1Mhn9VosyjtWn4dMPFlna6,The Stranger (Legacy Edition),1977,https://i.scdn.co/image/ab67616d0000b2736ce61113662ecf693b605ee5,1,3,290573,https://p.scdn.co/mp3-preview/ef6c2caa85012dbc077651c06256c4b2b5940088?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:00Z
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,10/5/2010,https://i.scdn.co/image/ab67616d0000b27378c6c624a95d1bd02ba1fa02,1,2,220733,https://p.scdn.co/mp3-preview/07c6c33d6426d61ffd2e93d4c06ca599f7761b46?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:10Z
spotify:track:1raiIrqaqRAqZmQWZlLuBd,Lady Madonna - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),11/13/2000,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,20,136826,https://p.scdn.co/mp3-preview/4f0b64cf221f7114992e6df3c8835b1146940338?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:21Z
spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,spotify:artist:4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,spotify:album:3q6Bz38jmqRDkXI7j5Hb9Y,Greatest Hits,5/20/2008,https://i.scdn.co/image/ab67616d0000b2730c3a1b46b6b846dfdfbc6a7d,1,17,273600,https://p.scdn.co/mp3-preview/0987ad33f30d2332754cd927e8029a3d260449e4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:28Z
spotify:track:3M8FzayQWtkvOhqMn2V4T2,Lean on Me,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,spotify:album:0sFuW4rH5mFZUjNKnckO3v,Still Bill,5/1/1972,https://i.scdn.co/image/ab67616d0000b27398e08f603553915a041b6937,1,5,258834,https://p.scdn.co/mp3-preview/88034b6356a11c9bea4cca28d56a80efcc655ac4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:35Z
spotify:track:7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:0jTGHV5xqHPvEcwL8f6YU5,Let It Be (Remastered),5/8/1970,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,1,6,243026,https://p.scdn.co/mp3-preview/f7913ebb647d47835c34fa4db7e889c8a87c6d10?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:53:42Z
spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna,spotify:album:2IU9ftOgyRL2caQGWK1jjX,Like a Virgin (Reissue),11/12/1984,https://i.scdn.co/image/ab67616d0000b2736b18e58a06aac7763abe319a,1,3,218626,https://p.scdn.co/mp3-preview/693e9d74bf04462da738351385fdc225cc465edc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:54:01Z
spotify:track:4iozhXt27eMl39W5z7R8H6,Little Red Corvette,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Prince,spotify:album:3U1ht9EdWEI9nMvaqdQI67,1999,10/27/1982,https://i.scdn.co/image/ab67616d0000b2734117e531f63855d072059d6e,1,2,296906,https://p.scdn.co/mp3-preview/91b103aa0668136885defd6b3caed00b5aa9993d?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,49,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:54:14Z
spotify:track:5pihM63Tj50g1XjLxq0iU8,Long Haired Country Boy,spotify:artist:12d4iIvTOk7JkI6ecvc3ca,The Charlie Daniels Band,spotify:album:7H5LNy2PyN3VLUm5nnMZEc,A Decade Of Hits,1973,https://i.scdn.co/image/ab67616d0000b27382f846c52535bb65ab1d1a54,1,8,240106,https://p.scdn.co/mp3-preview/9991734483d288dcd8cc2c4c4e356d8539b6588e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:54:37Z
spotify:track:77Ft1RJngppZlq59B6uP0z,Lose Yourself,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:6wdSf72duVewXTqhYU3Z87,SHADYXV,11/24/2014,https://i.scdn.co/image/ab67616d0000b27331aafa752187cb0284307200,2,3,320626,https://p.scdn.co/mp3-preview/4aefb2f45062a02f38707643aa4208709c155962?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,64,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:54:51Z
spotify:track:4W4wYHtsrgDiivRASVOINL,Love Shack,spotify:artist:3gdbcIdNypBsYNu3iiCjtN,The B-52's,spotify:album:5BAzAODqIwttjj7wxmlNMS,Cosmic Thing,6/23/1989,https://i.scdn.co/image/ab67616d0000b27393bf4c5e67f6a72149d94c94,1,4,320680,https://p.scdn.co/mp3-preview/33813193c01f1c42416b328c7f5f3116cb603865?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:55:12Z
spotify:track:0c4IEciLCDdXEhhKxj4ThA,Madness,spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,spotify:album:3KuXEGcqLcnEYWnn3OEGy0,The 2nd Law,9/24/2012,https://i.scdn.co/image/ab67616d0000b273fc192c54d1823a04ffb6c8c9,1,2,281040,https://p.scdn.co/mp3-preview/2bb1362f5a9c6264811e5904ee986b2edced38a3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:55:20Z
spotify:track:6h3YJ05BovN1Pgk145J3r9,Mama Tried,spotify:artist:2ptmyXoL7poH6Zq62h1QT9,Merle Haggard,spotify:album:7LmhShcQUdQf0vbfa6VUPn,Mama Tried/ Pride In What I Am,1/1/2006,https://i.scdn.co/image/ab67616d0000b2732ad2990a9ccda2d86f69568b,1,1,134453,https://p.scdn.co/mp3-preview/e4bc85f1b626844698cff280069f0ce06014aec4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:55:28Z
spotify:track:6sxptembJVty4sNtcPMAVz,Man! I Feel Like A Woman!,spotify:artist:5e4Dhzv426EvQe3aDb64jL,Shania Twain,spotify:album:4UMe0Ods7kygK6OISasZe9,Come On Over,11/4/1997,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f,1,1,234493,https://p.scdn.co/mp3-preview/30c52c4f627f680ea449f4d5269e37a9e4c57279?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:55:38Z
spotify:track:4EEjMyQub6tgFVshlM9j1M,Margaritaville,spotify:artist:28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,spotify:album:3JWlQzyse21gwhqu2D6UQD,"Changes In Latitudes, Changes In Attitudes",1/1/1977,https://i.scdn.co/image/ab67616d0000b2734fdb0337978c7464cdfb1783,1,6,250933,https://p.scdn.co/mp3-preview/c37a98df2185dc2037da497200c0712c88a1420f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:55:51Z
spotify:track:5Sz09kaSzvpTC8lgm5W8Mt,Mustang Sally,spotify:artist:0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,spotify:album:6tdCKyx1g6XV5uzOWmkxSC,The Wicked Pickett,2/8/2005,https://i.scdn.co/image/ab67616d0000b2738f817166a595967d455fcb1d,1,1,187760,https://p.scdn.co/mp3-preview/4db851b0a9089e72ac2dc4aaa742e2a375c1953b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:06Z
spotify:track:745H5CctFr12Mo7cqa1BMH,My Girl,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,The Temptations,spotify:album:45tweuKI0zdh8zgKo05cTw,The Temptations Sing Smokey,3/22/1965,https://i.scdn.co/image/ab67616d0000b2731a5b6271ae1c8497df20916e,1,3,165000,https://p.scdn.co/mp3-preview/64ab75f44019e0f4a8ef7a725d264fca03dc3478?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:16Z
spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,"spotify:artist:2P3cjUru4H3fhSXXNxE9kA, spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:0VbIlorLz3I5SEtIsc5vAr","Blackstreet, Dr. Dre, Queen Pen",spotify:album:2zGZLQiFl9UubtrVmtIkbi,Another Level,9/9/1996,https://i.scdn.co/image/ab67616d0000b27303ca37157b9ceefbe8fe225b,1,3,304600,https://p.scdn.co/mp3-preview/c216640c68846d6587123371495115e119b53f0d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:22Z
spotify:track:1KGi9sZVMeszgZOWivFpxs,No Scrubs,spotify:artist:0TImkz4nPqjegtVSMZnMRq,TLC,spotify:album:1CvjjpvqVMoyprsf74bpYW,Fanmail,2/23/1999,https://i.scdn.co/image/ab67616d0000b27361ffafd5e31a37336531cf95,1,5,214400,https://p.scdn.co/mp3-preview/69daa711bddd8fe7aa9acf17106ca85cf1ccfa14?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:41Z
spotify:track:72PoJMDfdaw9gGECgA9kTZ,Nothing From Nothing,spotify:artist:0IecGJbdBeYSOVtSPRehh5,Billy Preston,spotify:album:7LukcPnAOnV7MuJ6uIUe1s,The Kids & Me,1/1/1974,https://i.scdn.co/image/ab67616d0000b2731dd97e315f3a1ebeb420c1dd,1,2,156200,https://p.scdn.co/mp3-preview/8ce418de67f37312cfc81d75e8f52f6fd4bef368?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:51Z
spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,spotify:artist:485uL27bPomh29R4JmQehQ,Bob Seger,spotify:album:1vhib5WLHRVdOpRjiTHk15,Stranger In Town,5/5/1978,https://i.scdn.co/image/ab67616d0000b273ef063cb80508c55eb443a671,1,3,194146,https://p.scdn.co/mp3-preview/8127b6a62634a6b2721b9972d7ce92861793e769?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:56:56Z
spotify:track:3MpK9vnxxgYvh0CNeGvx6G,On the Road Again,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,spotify:album:3LP0jc2J6fvhpVTKWzvFUk,Forrest Gump - The Soundtrack,10/2/2001,https://i.scdn.co/image/ab67616d0000b2737f570d8b2e794f1493dca2ca,2,16,148106,https://p.scdn.co/mp3-preview/b28e80fb9f5d5e26a6f7435bd9a808ada81e51fa?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:57:03Z
spotify:track:2w4EpqGasrz9qdTwocx54t,Open Arms,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,spotify:album:43wpzak9OmQfrjyksuGwp0,Escape,1981,https://i.scdn.co/image/ab67616d0000b2738025ee6a56135658799b07ba,1,10,202173,https://p.scdn.co/mp3-preview/cdba05161ad423f14cfed8dde4d602248f2454da?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:57:24Z
spotify:track:5tOjRq5shlEdm15nmJBq7Z,Out Of My Head,spotify:artist:7FtVJzRtpQpU61nBwB7cKN,Fastball,spotify:album:2KVpGKVIzcK9bB13MXJGEb,All The Pain Money Can Buy,1/1/1998,https://i.scdn.co/image/ab67616d0000b2735140e9c2486249b280cb36fb,1,10,153066,https://p.scdn.co/mp3-preview/6de5a92bc7153491aa7d802b1ece347b3a3a0144?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:57:34Z
spotify:track:2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,spotify:artist:7dnB1wSxbYa8CejeVg98hz,Meat Loaf,spotify:album:6mvI80w5r78niBmwtu7RF9,Bat Out Of Hell,10/21/1977,https://i.scdn.co/image/ab67616d0000b2734111af27787499f6d8752e9f,1,6,508333,https://p.scdn.co/mp3-preview/4b9180c5f9f27ff184818e4c34042fe53cac6ffd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:57:44Z
spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,spotify:artist:5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,spotify:album:64aKkqxc3Ur2LYIKeS5osS,The Time Of Our Lives,1/1/2009,https://i.scdn.co/image/ab67616d0000b273d6c3ad6a2a27471e1d5e8103,1,2,202066,https://p.scdn.co/mp3-preview/64e5d7979445e8402011934fe1c201675f1c210e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:57:50Z
spotify:track:40h65HAR8COEoqkMwUUQHu,Peaceful Easy Feeling - 2013 Remaster,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Eagles,spotify:album:51B7LbLWgYLKBVSpkan8Z7,Eagles (2013 Remaster),1972,https://i.scdn.co/image/ab67616d0000b273c13acd642ba9f6f5f127aa1b,1,9,257962,https://p.scdn.co/mp3-preview/00fc3a56ef092371fceabab5ace9e329db2159f3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:00Z
spotify:track:0tgVpDi06FyKpA1z0VMD4v,Perfect,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,spotify:album:3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),3/3/2017,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,1,5,263400,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,86,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:08Z
spotify:track:6mz1fBdKATx6qP4oP1I65G,Pony,spotify:artist:7r8RF1tN2A4CiGEplkp1oP,Ginuwine,spotify:album:4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,10/8/1999,https://i.scdn.co/image/ab67616d0000b273980caf4dd525a15f08f8cb87,2,18,251733,https://p.scdn.co/mp3-preview/3ea8fa99dbd05e210739f960065718fb9ca0bdfd?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:34Z
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,Pour Some Sugar On Me,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,spotify:album:1ja2qzCrh6bZykcojbZs82,Hysteria,8/3/1987,https://i.scdn.co/image/ab67616d0000b27343511b8c20112757edddc7ba,1,5,267306,https://p.scdn.co/mp3-preview/e85cb0dbaaed03e8c1413b54eea1bf741655d8c7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:41Z
spotify:track:6a7wXoZOARI8IqEXObjhDz,Pretty Good At Drinkin' Beer,spotify:artist:1By9QBFnjZAoI83BZppHlt,Billy Currington,spotify:album:4mBkXRJvrRcANKf1K8JMYT,Enjoy Yourself,1/1/2010,https://i.scdn.co/image/ab67616d0000b27376d60544ce48f85e729abb1c,1,3,179906,https://p.scdn.co/mp3-preview/9f16feafddca2bd17fc85f19cfecba9495eb245c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:50Z
spotify:track:6gJdDnF2TzfA1WPMXuCa3x,Proud Mary,spotify:artist:1zuJe6b1roixEKMOtyrEak,Tina Turner,spotify:album:5HmYiJnUkFuciiqRrAAv4o,What's Love Got to Do with It?,1993,https://i.scdn.co/image/ab67616d0000b273e9c361da971c6e81b51ef06b,1,7,327400,https://p.scdn.co/mp3-preview/d4ac21c730f4ec3ffb6f71051ec890ed7e773b32?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:58:55Z
spotify:track:6YffUZJ2R06kyxyK6onezL,Ring of Fire,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,spotify:album:0ucV57dbnqmrGv9d60r6X2,Ring Of Fire: The Best Of Johnny Cash,8/6/1963,https://i.scdn.co/image/ab67616d0000b273dfe4bfe695c4192e547e72c7,1,1,158426,https://p.scdn.co/mp3-preview/e3bbba328a3227e0d1095f804cd73a634de8cd04?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:59:09Z
spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:2ei2X6ghPnw7YRwQtAH075,Honky Chateau,5/19/1972,https://i.scdn.co/image/ab67616d0000b2733009007708ab5134936a58b3,1,5,281613,https://p.scdn.co/mp3-preview/e0f814581fb0c9f5faeb02146aa4c1280510b4f3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:59:15Z
spotify:track:1DndHckdH9m5rp6gYP086b,Runaround Sue,spotify:artist:15FyiY3ChN0QRspHIQYq0W,Dion,spotify:album:20vUqyMzF8fgQhkdLdtzi7,Runaround Sue,1961,https://i.scdn.co/image/ab67616d0000b273860a3b044d1715635ad2bad7,1,1,171600,https://p.scdn.co/mp3-preview/bf9f83b8052c25d37c52c35abaa7797108a86aa3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:59:20Z
spotify:track:2hnMS47jN0etwvFPzYk11f,Santeria,spotify:artist:0EdvGhlC1FkGItLOWQzG4J,Sublime,spotify:album:14eK347GdWO4mBBx78tsut,Sublime,7/30/1996,https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85,1,6,182746,https://p.scdn.co/mp3-preview/ca755dac7180acf5ee73d7c2c73b85071948a932?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:59:26Z
spotify:track:5s7m2xNZWgz5FqVSIvJcGA,Save a Horse (Ride a Cowboy),spotify:artist:0oBEeN6BCxEgMogzThqrPf,Big & Rich,spotify:album:0mX8aXMM7nYOGUTGcTEeZH,Horse of a Different Color,4/20/2004,https://i.scdn.co/image/ab67616d0000b273805374f00048ac081460cc70,1,9,200306,https://p.scdn.co/mp3-preview/ae08168dd09c2b780c4e11e6b5e8f22447032c6c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:dgd13qott8zs5e2si4st3j7a9,2020-03-23T20:59:35Z
